"","variable","value"
"66","IC001Q05TA",0.0596035994158373
"67","ST092Q04TA",0.0595730673066693
"68","EC019Q03NA",0.0590943715157803
"69","ST007Q01TA",0.057981975671003
"70","IC010Q07TA",0.0575661394043338
"71","EC012Q10NA",0.0575384288450543
"72","EC020Q12NA",0.0572962944062777
"73","PA011Q01NA",0.0568320893611684
"74","IC010Q10NA",0.0560636903852958
"75","EC019Q10NA",0.0557003951547362
"76","ST063Q03NA",0.0555109020992954
"77","PA027Q08NA",0.0553434826719666
"78","ST005Q01TA",0.0548043459985576
"79","SMINS",0.054433775149595
"80","ST063Q06NB",0.054341983831044
"81","IC011Q04TA",0.0538265137258395
"82","EC019Q12NA",0.0533389679534618
"83","EC013Q10NA",0.0533083113470533
"84","ST119Q02NA",0.0531279257447628
"85","Option_ICTQ",0.053043813958877
"86","ST059Q03TA",0.0526836335108784
"87","EC020Q08NA",0.0522592872280674
"88","ST063Q01NA",0.0519554283783794
"89","IC010Q04TA",0.0519243662914141
"90","PA007Q11NA",0.0517627337141219
"91","PA003Q01TA",0.0514542022996771
"92","IC011Q08TA",0.0512969962191255
"93","PA032Q05TA",0.0511736445076694
"94","EC022Q10NA",0.050928067614814
"95","ST039Q01NA",0.0508433632179922
"96","PQGENSCI",0.0481631431058949
"97","W_FSTURWT18",0.0477182816529401
"98","W_FSTUWT",0.0476909120662446
"99","W_FSTURWT7",0.0472295320572857
"100","W_FSTURWT16",0.0472069416260087
"101","W_FSTURWT57",0.0468895903138319
"102","W_FSTURWT42",0.0468131765498147
"103","W_FSTURWT20",0.0466337377900643
"104","W_FSTURWT59",0.0462934697417475
"105","ST063Q02NA",0.0461239228228341
"106","W_FSTURWT41",0.046121203735021
"107","ST034Q04TA",0.0459610434064357
"108","W_FSTURWT45",0.0457791214046032
"109","EC007Q01NA",0.0451829893470049
"110","W_FSTURWT28",0.0449868920826327
"111","W_FSTURWT14",0.0448558377421832
"112","W_FSTURWT50",0.044628413460441
"113","W_FSTURWT10",0.0445476258679966
"114","W_FSTURWT48",0.0444785152521046
"115","W_FSTURWT43",0.0443700156826426
"116","PA002Q07NA",0.0443208309253113
"117","W_FSTURWT9",0.0442567924265276
"118","W_FSTURWT52",0.0441657090639525
"119","W_FSTURWT70",0.0441098032536035
"120","BELONG",0.0440307649578585
"121","W_FSTURWT6",0.0435383739291192
"122","W_FSTURWT56",0.043502430542739
"123","W_FSTURWT11",0.0434942389933204
"124","ST063Q02NB",0.0434368963785443
"125","W_FSTURWT2",0.0433953203264537
"126","W_FSTURWT15",0.0433830917508232
"127","W_FSTURWT25",0.0433324704324144
"128","PA007Q04TA",0.0432421186486608
"129","IMMIG",0.0432062131217508
"130","EC008Q04NA",0.043173449248418
"131","W_FSTURWT8",0.0431619839351354
"132","W_FSTURWT78",0.0431428476193732
"133","W_FSTURWT54",0.0431069063086236
"134","W_FSTURWT73",0.0430603556149925
"135","W_FSTURWT22",0.0430487695779894
"136","ST098Q05TA",0.042945611441174
"137","W_FSTURWT77",0.0427261679624728
"138","W_FSTURWT17",0.0427082437189598
"139","W_FSTURWT44",0.0426475421363346
"140","W_FSTURWT12",0.0425725702567108
"141","W_FSTURWT23",0.0425068197335866
"142","PA032Q03TA",0.0424845853044676
"143","W_FSTURWT47",0.0424703120008757
"144","W_FSTURWT58",0.0423191937092387
"145","W_FSTURWT51",0.0423020562539351
"146","W_FSTURWT60",0.0422378976379915
"147","W_FSTURWT5",0.0421621660705417
"148","W_FSTURWT3",0.0420439770337847
"149","EC023Q12NA",0.0420404147371074
"150","W_FSTURWT37",0.041956355232712
"151","W_FSTURWT13",0.0417056573610194
"152","W_FSTURWT46",0.0415949996433082
"153","W_FSTURWT21",0.0415023109652152
"154","W_FSTURWT1",0.0414347350601074
"155","CURSUPP",0.0413808720689813
"156","W_FSTURWT38",0.0412202938160843
"157","W_FSTURWT74",0.0412021208097442
"158","W_FSTURWT75",0.0411015667252451
"159","W_FSTURWT32",0.0410303635455233
"160","W_FSTURWT80",0.041001306957782
"161","W_FSTURWT31",0.0409823360201248
"162","W_FSTURWT24",0.0409106350729709
"163","EC004Q01NA",0.04084389300131
"164","PA036Q06TA",0.040813831028625
"165","W_FSTURWT53",0.0406906167882295
"166","W_FSTURWT39",0.0406821622749539
"167","IC010Q05NA",0.0406263815081524
"168","W_FSTURWT55",0.0404743686910799
"169","W_FSTURWT67",0.0403143933595321
"170","W_FSTURWT76",0.0402618763900923
"171","ST034Q01TA",0.040202262971354
"172","W_FSTURWT4",0.0401276622394948
"173","W_FSTURWT19",0.0400936709609296
"174","ST011Q05TA",0.0398222215158126
"175","W_FSTURWT71",0.039754974938417
"176","W_FSTURWT69",0.0395728880816325
"177","W_FSTURWT61",0.0395570680626128
"178","W_FSTURWT62",0.0394515085372078
"179","EC013Q07NA",0.0392941716339544
"180","W_FSTURWT30",0.0392254690098771
"181","W_FSTURWT27",0.0391397086569677
"182","W_FSTURWT49",0.0388903578388004
"183","W_FSTURWT65",0.038713700470076
"184","W_FSTURWT40",0.03859122184913
"185","W_FSTURWT66",0.0385791276922168
"186","EC030Q06NA",0.0385753683184107
"187","IC006Q01TA",0.0380901608733349
"188","W_FSTURWT33",0.0380078475936371
"189","IC001Q03TA",0.0379186974391909
"190","W_FSTURWT68",0.0378976695659163
"191","PA032Q02TA",0.0378526958768904
"192","PA007Q02TA",0.0377997060214642
"193","W_FSTURWT35",0.0377875773686233
"194","W_FSTURWT72",0.0377175861077248
"195","W_FSTURWT36",0.0376013495632346
"196","ST034Q06TA",0.037533525159482
"197","IC007Q01TA",0.0374485146167962
"198","W_FSTURWT26",0.0370311912742415
"199","W_FSTURWT64",0.0369790157126241
"200","W_FSTURWT79",0.0368941616820724
"201","W_FSTURWT34",0.0365303365021349
"202","IC009Q02TA",0.0362452396386117
"203","MOTIVAT",0.0361233005039694
"204","W_FSTURWT63",0.0359385270839735
"205","ST019CQ01T",0.0356565516076506
"206","COMMASTRCO",0.0352560425687516
"207","EC001Q02NA",0.0351728709123245
"208","IC008Q07NA",0.0351411444220028
"209","ST107Q01NA",0.0350731421341013
"210","ST127Q02TA",0.0350531937456789
"211","DISCLISCI",0.0346874682392656
"212","IC001Q02TA",0.0345304906959727
"213","EC013Q01NA",0.034317409075703
"214","W_FSTURWT29",0.0342920302486555
"215","EC013Q03NA",0.034091018107647
"216","EC005Q08NA",0.0338059085577779
"217","EC023Q01NA",0.0337713506255842
"218","ST082Q14NA",0.0337077696438065
"219","ST082Q13NA",0.0334985956942068
"220","IC010Q11NA",0.0333669662389523
"221","Option_CPS",0.0332873067515702
"222","CPSVALUE",0.0332185968604418
"223","SADDINST",0.033057989395731
"224","ST098Q01TA",0.0327006964860998
"225","EC001Q04NA",0.0326110008521841
"226","ST078Q01NA",0.0320806659114495
"227","ST121Q02NA",0.0316854419012935
"228","IC010Q06NA",0.0316729652270897
"229","ST019BQ01T",0.0316698903501923
"230","ST078Q02NA",0.0315715658697625
"231","ST097Q03TA",0.0311780933533169
"232","ST078Q11NA",0.0311273138080335
"233","ST131Q08NA",0.0308377288812144
"234","ST118Q01NA",0.0308188319858089
"235","EC018Q04NA",0.0305017361963921
"236","ST146Q09NA",0.0300308723094671
"237","ST100Q03TA",0.0294006310044513
"238","PA021Q01NA",0.0288639289550954
"239","EC017Q01NA",0.0288245185722161
"240","ST006Q02TA",0.028765273106975
"241","IC009Q08TA",0.0285701004060494
"242","ST013Q01TA",0.0285327059537675
"243","PA003Q08NA",0.0281804684073747
"244","ST113Q01TA",0.0280571157552669
"245","GRADE",0.0280547117227812
"246","EC001Q06NA",0.0274197658763258
"247","EC023Q03NA",0.0274144386350486
"248","IC001Q08TA",0.0273898505430547
"249","ST100Q01TA",0.0273751961180392
"250","EC021Q01NA",0.0270639366801328
"251","IC010Q03TA",0.0268848357872896
"252","IC011Q03TA",0.0263704753495817
"253","PA032Q04TA",0.0256998866222536
"254","ST131Q11NA",0.0256549733850834
"255","ST008Q04TA",0.0255399951446847
"256","DURECEC",0.0254867927458841
"257","EC010Q08NA",0.025467724921933
"258","ST093Q06TA",0.0253529623737989
"259","ST076Q07NA",0.024910637421674
"260","EC010Q12NA",0.024585806164512
"261","ST118Q02NA",0.0243743749472109
"262","ST076Q11NA",0.0243400472360523
"263","EC032Q01TA",0.0241355902083969
"264","ST100Q04TA",0.0239981243659762
"265","ST097Q05TA",0.0238987082138049
"266","ST129Q06TA",0.0238837936282458
"267","ST082Q01NA",0.0237671964801677
"268","IC011Q01TA",0.0236464843131309
"269","EC022Q11NA",0.0236391252114663
"270","ST019AQ01T",0.0235466308613501
"271","HADDINST",0.0235314216480956
"272","PA007Q03TA",0.023359026332852
"273","ST113Q03TA",0.023299668606307
"274","EC001Q05NA",0.0230748568803864
"275","IC011Q02TA",0.0229299755791188
"276","ST126Q01TA",0.0224926354762926
"277","EC021Q02NA",0.0223676236992761
"278","CULTPOSS",0.02214424985241
"279","ST012Q08NA",0.0213510297669865
"280","EC022Q01NA",0.0212357420993344
"281","ST011Q02TA",0.0211241364453886
"282","EC001Q10NA",0.0208490807357609
"283","USESCH",0.0206627245681986
"284","ST011Q09TA",0.0205801147445519
"285","EPIST",0.0202969143448916
"286","PV10SKCO",0.0202874553561498
"287","SCIEACT",0.0201062375329649
"288","ST131Q06NA",0.0197362196905188
"289","ST107Q03NA",0.0193530112169484
"290","EC023Q13NA",0.0193403845480171
"291","PA008Q08NA",0.0192119484581898
"292","PA019Q06NA",0.0190691895174165
"293","ENVAWARE",0.0182970784490109
"294","ST100Q02TA",0.0180262962285523
"295","EC009Q14NA",0.0178635586055585
"296","ST060Q01NA",0.0177531160224496
"297","ST008Q02TA",0.0174546644835902
"298","ST011Q03TA",0.0173002035705742
"299","ST098Q06TA",0.016981073099179
"300","PV7SKCO",0.0168570110606136
"301","EC010Q09NA",0.0168500369966187
"302","ST119Q03NA",0.0166592576005477
"303","EC001Q07NA",0.0165639151625787
"304","EC013Q12NA",0.0165206932499491
"305","ST076Q01NA",0.0164197027543471
"306","PA003Q07NA",0.0164030793555281
"307","BFMJ2",0.0162547467502385
"308","ICTSCH",0.0160103383924778
"309","ST076Q04NA",0.0159698007162358
"310","IC008Q05TA",0.0159399549560284
"311","IC008Q02TA",0.0158586605653013
"312","ST113Q02TA",0.0153896822418659
"313","PA036Q08NA",0.0153600741500303
"314","IC010Q01TA",0.0152230363770823
"315","ST078Q04NA",0.0151910175513101
"316","EC024Q04NA",0.0151614899922844
"317","ST071Q01NA",0.0150718923280717
"318","EC003Q02NA",0.0150663537132575
"319","EC001Q01NA",0.0150388380727738
"320","ST082Q09NA",0.0149020176676542
"321","PA006Q04TA",0.0145957685439489
"322","COMMASTRLE",0.0145593342814879
"323","ST011Q16NA",0.0145104019164551
"324","ST131Q03NA",0.0144021183064297
"325","EC012Q09NA",0.0143708572842121
"326","ST121Q01NA",0.0143658428115014
"327","IC001Q07TA",0.014309807609852
"328","PA027Q06NA",0.0142799567087468
"329","EC001Q08NA",0.0142152275373772
"330","PA020Q01NA",0.0140906532277703
"331","ST012Q06NA",0.0140026343874967
"332","PA006Q02TA",0.0139834069989839
"333","ST093Q04TA",0.0138971067270684
"334","EC022Q09NA",0.0138751027125771
"335","ST123Q03NA",0.013844466470231
"336","COMMATSREL",0.0138379064446584
"337","COMPICT",0.0136055059384285
"338","ST078Q07NA",0.0135660598475019
"339","IC013Q01NA",0.0133477997145991
"340","PV3SKCO",0.013192051422764
"341","EC022Q08NA",0.0130310923102826
"342","IC008Q03TA",0.0125167027068219
"343","EC012Q11NA",0.0124666320020281
"344","IC011Q07TA",0.0124365582500012
"345","PV1SKCO",0.0123602809502339
"346","PV5SKCO",0.0123316028339827
"347","IC008Q11TA",0.0120289407470846
"348","PV4SKCO",0.0119505107903217
"349","EC026Q01NA",0.0117037916524259
"350","PA036Q04TA",0.0116790901648151
"351","IC010Q12NA",0.0116477833027065
"352","EC022Q07NA",0.011442390850801
"353","PV8SKCO",0.0113657129316956
"354","IC008Q08TA",0.0113382066477701
"355","ST123Q02NA",0.0113211842055546
"356","ST071Q04NA",0.0112589711339352
"357","ST011Q04TA",0.0107998578909207
"358","EC021Q04NA",0.0104302551364544
"359","ST121Q03NA",0.0103869509943859
"360","PA003Q03TA",0.0102474378920426
"361","PA002Q08NA",0.0100162066497271
"362","EC003Q06NA",0.00997060417959488
"363","ST078Q10NA",0.00986888167915879
"364","ST082Q12NA",0.00980797594930421
"365","PV2SKCO",0.00979940838546682
"366","EC008Q03NA",0.00976702820859356
"367","ST113Q04TA",0.00964455321863387
"368","IC014Q08NA",0.00946535641892615
"369","EC004Q02NA",0.00939891788621715
"370","IC013Q04NA",0.00939567166485106
"371","EC024Q03NA",0.0093452478893653
"372","COMSCSTRLE",0.00932915166367335
"373","PA018Q01NA",0.00926259232772849
"374","ST092Q08NA",0.0091199403567577
"375","SCIEEFF",0.0090668515143457
"376","ST021Q01TA",0.00885430170210789
"377","ST078Q03NA",0.00881806575072117
"378","ST092Q09NA",0.00872396827835859
"379","ST104Q04NA",0.00863997035845827
"380","COMSCSTRCO",0.0083267878188235
"381","ST104Q02NA",0.0083157710384308
"382","EC010Q10NA",0.00824740908433856
"383","PA033Q07TA",0.00793129664268561
"384","ADINST",0.00758558783291665
"385","IBTEACH",0.00750789537198901
"386","EC009Q10NA",0.00747042525813093
"387","ST119Q04NA",0.0072542462438826
"388","EC008Q01NA",0.00700321032231085
"389","PV2SCEP",0.00692278184998783
"390","PV9SKCO",0.00683531941317602
"391","ST039Q03NA",0.00622727646659782
"392","EC020Q10NA",0.00618755572771004
"393","unfairteacher",0.00616363093458434
"394","PV6SKCO",0.00611551599354931
"395","ST082Q08NA",0.00609625255737101
"396","PA006Q06TA",0.00605583382900529
"397","EC020Q11NA",0.00600030535708173
"398","ENVOPT",0.0059087156004567
"399","COOPERATE",0.00586003806570065
"400","ST104Q05NA",0.00572976790352872
"401","EC001Q09NA",0.00557077196065674
"402","IC011Q06TA",0.00541150748756874
"403","IC013Q13NA",0.00524885762823051
"404","PARED",0.00511817140284513
"405","ST100Q05TA",0.0051101274387055
"406","ST131Q04NA",0.00510201342393399
"407","IC014Q06NA",0.00502387807141824
"408","IC009Q07NA",0.00487764925931606
"409","SCCHANGE",0.00467924317181713
"410","EC015Q08NA",0.00439284799150405
"411","ENTUSE",0.00434632813821388
"412","ST076Q02NA",0.00416657158664829
"413","EC014Q01NA",0.0040591476070046
"414","PA027Q02NA",0.00391923384663421
"415","ST129Q05TA",0.00376637039561484
"416","ST012Q09NA",0.00359624616641735
"417","ST034Q02TA",0.0032808097885144
"418","IC015Q07NA",0.00327443999724212
"419","ST032Q01NA",0.00323468924219584
"420","ST097Q04TA",0.00311535434535339
"421","EC009Q03NA",0.00261895033534593
"422","IC013Q05NA",0.00240062165964791
"423","ST094Q04NA",0.00235229551325856
"424","EC012Q03NA",0.00219369192252203
"425","PV7SCID",0.00219220957908836
"426","IC011Q09TA",0.00214462105024704
"427","ST062Q03TA",0.00214173363655682
"428","PA004Q04NA",0.00171002727089177
"429","COMSCSUP",0.00165658981386094
"430","TMINS",0.00162284001858284
"431","ANXTEST",0.00152666423071952
"432","EC009Q07NA",0.00150537641353891
"433","ST082Q03NA",0.00148300185006797
"434","ST127Q01TA",0.00141385931202639
"435","ST093Q05TA",0.00131869042917533
"436","IC009Q09TA",0.00110165732988059
"437","EC021Q03NA",0.00109944780600885
"438","PV6SSPH",0.00088603504812042
"439","EC009Q12NA",0.000519666186533378
"440","ST004D01T",0.000467435453564218
"441","PV5SSES",0.000458026827395787
"442","ST129Q07TA",0.000455076852440722
"443","EC023Q11NA",0.000394628849472447
"444","PV5SCEP",0.000390600069015619
"445","ST097Q01TA",0.000329928409722277
"446","INTICT",0.000252435188603599
"447","PV7SCEP",0.000212249557210177
"448","PA002Q09NA",0.000158148854528066
"449","ST006Q04TA",0.000148761207312789
"450","EMOSUPS",4.33834220658359e-05
"451","ST076Q08NA",-2.19371895833989e-05
"452","BOOKID",-0.000159051838375446
"453","ST078Q06NA",-0.00021634244350732
"454","EC010Q07NA",-0.000446359920817969
"455","ST146Q08NA",-0.000510176069840135
"456","PV10SCEP",-0.000593787113134088
"457","UNIT",-0.000656569329162759
"458","ST011Q01TA",-0.00073771462255971
"459","EC005Q02NA",-0.000859004543340531
"460","EC022Q03NA",-0.000872835220888766
"461","IC013Q12NA",-0.000987963858686532
"462","BSMJ",-0.00112200625027406
"463","ST076Q05NA",-0.00115366517180272
"464","PV4SCEP",-0.00151663616528342
"465","IC015Q09NA",-0.00156098876465783
"466","EC021Q05NA",-0.00174631934086712
"467","PV1SSPH",-0.00196264702372054
"468","hisei",-0.0020509648854886
"469","IC008Q01TA",-0.00208475520790074
"470","PA021Q03NA",-0.00225610611503169
"471","PA009Q05NA",-0.00226987400807401
"472","CBASCI",-0.00234956151515827
"473","EC013Q11NA",-0.00237021995503002
"474","HEDRES",-0.00237748177861019
"475","ST093Q01TA",-0.00239604709660523
"476","PA019Q07NA",-0.00240116450179676
"477","ST003D02T",-0.00256084666789027
"478","PV9SCEP",-0.00257418277377805
"479","IC008Q09TA",-0.00266635462656978
"480","ST146Q01TA",-0.00267216498647397
"481","ST095Q04NA",-0.00272617801196688
"482","ST111Q01TA",-0.00294574882573709
"483","PV5SSPH",-0.00305503615697432
"484","PV9SSPH",-0.00311458094966665
"485","EC023Q08NA",-0.00324612716924995
"486","PV2SCID",-0.00326202828208377
"487","ST078Q08NA",-0.00330075766779461
"488","BMMJ1",-0.0033912955878638
"489","PV7SSPH",-0.00350908319564297
"490","PA001Q03TA",-0.00359772565225424
"491","PV1SCEP",-0.00376225282335301
"492","PV8SSPH",-0.00387441071701009
"493","IC008Q10TA",-0.00396510575193024
"494","ST118Q03NA",-0.00396679399553118
"495","PA002Q06NA",-0.00402257650115844
"496","REPEAT",-0.00421179336364597
"497","CHANGE",-0.00426421136231218
"498","PV3SCEP",-0.00428611333810252
"499","ST076Q10NA",-0.00442523704789646
"500","PERFEED",-0.00451041786729311
"501","EC020Q07NA",-0.00465063577924611
"502","PA009Q10NA",-0.00466161728754526
"503","PV6SCEP",-0.00467261354704084
"504","ESCS",-0.0048046777225324
"505","ST129Q02TA",-0.00486971146362083
"506","ST062Q02TA",-0.00488631369782308
"507","ST119Q05NA",-0.00489456160688746
"508","PV1SCID",-0.0049465343719177
"509","PV8SCEP",-0.00496077020655863
"510","PV5SCID",-0.00508973903729596
"511","ST146Q04TA",-0.00511762252871718
"512","PA011Q02NA",-0.00517337594046865
"513","ST125Q01NA",-0.00583292000996091
"514","ST129Q08TA",-0.00584390833772715
"515","PV2SSPH",-0.00587097602846388
"516","AGE",-0.0059833018569903
"517","ST094Q01NA",-0.00598923666196824
"518","EC022Q05NA",-0.00599466033434981
"519","ST082Q02NA",-0.00602080425021578
"520","EC001Q03NA",-0.00608230824431975
"521","IC016Q04NA",-0.0060842813568222
"522","IC001Q11TA",-0.00615825524492068
"523","ST039Q05NA",-0.00629965354478425
"524","EC023Q04NA",-0.00647677865576495
"525","IC014Q09NA",-0.0066485903351769
"526","EC023Q05NA",-0.00679123838250468
"527","PV4SCID",-0.00681676689216205
"528","PA003Q05NA",-0.00684058728043329
"529","EC020Q09NA",-0.00699927080296305
"530","ST012Q05NA",-0.00724740470865918
"531","ICTRES",-0.00755587032321693
"532","ST011Q12TA",-0.00781166664580735
"533","PV1SSES",-0.0080630089819847
"534","PA036Q01TA",-0.00815254519397165
"535","IC001Q09TA",-0.00841717394646369
"536","ST093Q03TA",-0.00862837759053249
"537","HOMEPOS",-0.00871775065967991
"538","ST093Q07NA",-0.00875133940123801
"539","PV3SCID",-0.00907686132950672
"540","ST118Q04NA",-0.00914356156506305
"541","PA007Q01TA",-0.0091978702125449
"542","PA009Q09NA",-0.0095463203561573
"543","EC017Q02NA",-0.00975587249536872
"544","PV10SCID",-0.00978283909312111
"545","IC001Q06TA",-0.00983805334694763
"546","ST131Q01NA",-0.00984104932827441
"547","EC018Q01NA",-0.00987764007577857
"548","IC008Q13NA",-0.00992627227187932
"549","PV3SSLI",-0.010097235244068
"550","ST011Q06TA",-0.0101339953042149
"551","PV9SCIE",-0.0101855230051678
"552","IC015Q05NA",-0.0104061267678328
"553","PV8SCIE",-0.0105759761056971
"554","PQENVOPT",-0.0105886326803957
"555","ST146Q02TA",-0.0106144613128597
"556","PV7SCIE",-0.0107263062895316
"557","EC012Q06NA",-0.0107464807801777
"558","PV8SCID",-0.0108452752371249
"559","ST146Q07NA",-0.0109079284164359
"560","EC013Q08NA",-0.0109299525875508
"561","HISCED",-0.011011551704902
"562","FISCED",-0.0110452769286394
"563","PV6SCID",-0.0111968251693665
"564","EC030Q04NA",-0.0112321952949404
"565","PV2SCIE",-0.0113348157998063
"566","EC023Q02NA",-0.0114050564815668
"567","ST006Q03TA",-0.0114210627737064
"568","PA002Q03TA",-0.011425399220768
"569","EC013Q02NA",-0.0118351554476947
"570","ST129Q01TA",-0.0118949467459482
"571","EC012Q05NA",-0.0119575083978201
"572","PV9SCID",-0.0119965193459612
"573","PV4SSPH",-0.012015593515819
"574","PV4SSES",-0.0120348917640335
"575","PA035Q06TA",-0.012157410084451
"576","ST146Q06NA",-0.012406742358617
"577","ST039Q06NA",-0.0126335728658173
"578","EC014Q02NA",-0.012874431077109
"579","PA021Q04NA",-0.0128931989404759
"580","ST104Q01NA",-0.0129370354917767
"581","ST123Q01NA",-0.0129595114277651
"582","PV7SSLI",-0.0134567563196083
"583","EC013Q04NA",-0.0136172780916666
"584","PV5SCIE",-0.0136382467522359
"585","ST146Q03TA",-0.0138482900538336
"586","PA009Q04NA",-0.0139351294607825
"587","PV8SSLI",-0.0139369808025554
"588","PA035Q01TA",-0.014151300384643
"589","IC014Q04NA",-0.0142438910169436
"590","PV3SSPH",-0.0144497321245331
"591","ST098Q07TA",-0.0144751122729219
"592","IC016Q02NA",-0.0144958219521231
"593","PV10SSPH",-0.0145273438680297
"594","ST098Q03NA",-0.0145622176204172
"595","PA019Q05NA",-0.0148868410516195
"596","PV1SCIE",-0.0148879970686286
"597","EC003Q05NA",-0.0149085118655616
"598","PV2SSES",-0.0149450526951754
"599","PV6SCIE",-0.0150490894905683
"600","ST039Q02NA",-0.0150557382872218
"601","EC031Q01TA",-0.0151228611503968
"602","PV9SSLI",-0.0153953096596833
"603","PV10SCIE",-0.0155325189589984
"604","ST076Q09NA",-0.0155933167071911
"605","ST123Q04NA",-0.0158908143706127
"606","EC027Q04NA",-0.0159156570648653
"607","ST076Q06NA",-0.0159798836401893
"608","PV3SCIE",-0.0160039497409148
"609","IC001Q04TA",-0.0161176814925728
"610","PV4SCIE",-0.0163140819335425
"611","PV3SSES",-0.0164505684190809
"612","IC016Q05NA",-0.0166811368064801
"613","ISCEDL",-0.0167022170362959
"614","IC009Q11NA",-0.0168457822891429
"615","AUTICT",-0.0169162799182363
"616","ST098Q02TA",-0.0169688527075598
"617","PV7SSES",-0.0171769865138175
"618","EC023Q09NA",-0.0173197016705224
"619","PV1SSLI",-0.0173395988816838
"620","ST078Q09NA",-0.0178290581298766
"621","EC033Q01NA",-0.0179343332755829
"622","PV10SSES",-0.0179858980095715
"623","PV5SSLI",-0.0180974764683073
"624","PV9SSES",-0.0182524105525839
"625","ST092Q01TA",-0.0183148952826309
"626","IC010Q02NA",-0.0185532810466041
"627","EC009Q13NA",-0.0185571742332048
"628","INSTSCIE",-0.0188008288877332
"629","PV5MATH",-0.0191074210321712
"630","ST032Q02NA",-0.0193453097066328
"631","ST006Q01TA",-0.0195534675304216
"632","PV8SSES",-0.0196884802886085
"633","IC008Q12TA",-0.0200255544333496
"634","IC009Q10NA",-0.020033941054476
"635","OUTHOURS",-0.0200707013921349
"636","EC012Q12NA",-0.0201759639350044
"637","ST012Q02TA",-0.0202506328172982
"638","EC015Q02NA",-0.0202930083447018
"639","ST001D01T",-0.0203305202438989
"640","PV10SSLI",-0.0203609602288588
"641","EC027Q01NA",-0.0205248073188146
"642","ST103Q08NA",-0.0206146190626048
"643","EC020Q06NA",-0.0206154039105743
"644","PV6SSLI",-0.0206240772393447
"645","ST104Q03NA",-0.0209436132596262
"646","PA033Q06TA",-0.0209467067339439
"647","WEALTH",-0.0219213415971344
"648","PA004Q03NA",-0.0221735439722203
"649","ICTHOME",-0.0222689622503971
"650","PA036Q03TA",-0.0224978020226043
"651","PV4SSLI",-0.0226924364863326
"652","EC013Q13NA",-0.0227485130410098
"653","SOIAICT",-0.0231513361684555
"654","MISCED",-0.0233323835407517
"655","IC013Q11NA",-0.0236662493074876
"656","ST012Q01TA",-0.0239871606686465
"657","PA027Q01NA",-0.0240128429319569
"658","PA019Q04NA",-0.0242843170717745
"659","PA009Q06NA",-0.0246644126057083
"660","EC015Q06NA",-0.0248307088798292
"661","PV6SSES",-0.0248478899113173
"662","ST039Q04NA",-0.0251214494768671
"663","ST092Q06NA",-0.0251249765721203
"664","EC011Q01NA",-0.0251362572980513
"665","PV2SSLI",-0.0252358937918361
"666","ST063Q05NB",-0.0256669241702443
"667","PV10MATH",-0.0257872712127281
"668","EC013Q05NA",-0.0258447539693663
